1145,Mycobacterium phage Perseus,NC_023720,1677
1146,Mycobacterium phage Drago,NC_023721,1678
1147,Mycobacterium phage Aeneas,NC_023723,1680
1148,Mycobacterium phage Larva,NC_023724,1681
1149,Mycobacterium phage Nappy,NC_023725,1682
1150,Mycobacterium phage Euphoria,NC_023726,1683
1151,Mycobacterium phage Vista,NC_023727,1684
1152,Mycobacterium phage DeadP,NC_023728,1685
1153,Mycobacterium phage Charlie,NC_023729,1686
1154,Mycobacterium phage Redi,NC_023730,1687
1155,Mycobacterium phage Trixie,NC_023731,1688
1156,Mycobacterium phage Rumpelstiltskin,NC_023732,1689
1157,Mycobacterium phage MoMoMixon,NC_023733,1690
1158,Mycobacterium phage Pleione,NC_023737,1693
1159,Mycobacterium phage Thibault,NC_023738,1694
1160,Mycobacterium phage BillKnuckles,NC_023739,1695
1161,Mycobacterium phage JacAttac,NC_023740,1696
1162,Mycobacterium phage Stinger,NC_023741,1727
1163,Mycobacterium phage Akoma,NC_023742,1728
1164,Mycobacterium phage LHTSCC,NC_023745,1730
1165,Mycobacterium phage GUmbie,NC_023746,1731
1166,Mycobacterium phage BarrelRoll,NC_023747,1732
1167,Mycobacterium phage SkiPole,NC_023748,1733
1168,Mycobacterium phage Alsfro,NC_023862,1717
1169,Mycobacterium phage Bernal13,NC_024135,1749
1170,Mycobacterium phage Seabiscuit,NC_024136,1750
1171,Mycobacterium phage MosMoris,NC_024138,1752
1172,Mycobacterium phage Kampy,NC_024141,1755
1173,Mycobacterium phage Lamina13,NC_024143,1756
1174,Mycobacterium phage Hosp,NC_024145,1757
1175,Mycobacterium phage ZoeJ,NC_024147,1759
1176,Mycobacterium phage Phantastic,NC_024148,1760
1177,Mycobacterium phage Hawkeye,NC_024209,1768
1178,Mycobacterium phage Manad,NC_024363,1801
1179,Mycobacterium phage OkiRoe,NC_024366,1802
1180,Mycobacterium phage Pinto,NC_024368,1804
1181,Mycobacterium phage Damien,NC_024371,1805
1182,Mycobacterium phage Malithi,KP027200,1924
1183,Mycobacterium phage Minerva,KM101123,1859
1184,Mycobacterium phage Trike,KM101120,1857
1185,Mycobacterium phage BuzzLyseyear,KM347889,1869
1186,Mycobacterium phage Estave1,KM279937,1862
1187,Mycobacterium phage Alvin,KP027205,1922
1188,Mycobacterium phage Keshu,KP027199,1921
1189,Mycobacterium phage Milly,KP027206,1920
1190,Mycobacterium phage Sbash,KP027201,1919
1191,Mycobacteriophage Velveteen,KF017004,1441
1192,Mycobacteriophage Daenerys,KF017005,1442
1193,Mycobacterium phage Guo1,KJ725374,1781
1194,Mycobacterium phage D29,NC_001900,1962
1195,Mycobacterium phage Leo,NC_021556,1376
1196,Mycobacterium phage Chy4,NC_021338,1339
1197,Mycobacterium phage Chy5,NC_021318,1330
1198,Mycobacterium phage DNAIII,NC_021859,1429
1199,Mycobacterium phage Bo4,KC787107,1290
1200,Mycobacterium phage DS6A,NC_023744,1729
1201,Mycobacterium phage Hades,KM101122,1858
1202,Mycobacterium phage Squirty,KM101124,1866
1203,Mycoplasma phage MAV1,NC_001942,35
1204,Mycoplasma phage phiMFV1,NC_005964,1936
1205,Mycoplasma phage P1,NC_002515,56
1206,Myxococcus phage Mx8,NC_003085,78
1207,Halovirus VNH-1,KF771641,1819
1208,Nitrincola phage 1M3-16,KJ534580,1735
1209,Nocardia phage NBR1,NC_016569,842
1210,Oenococcus phage phiS13,NC_023560,1592
1211,Oenococcus phage phiS11,NC_023571,1594
1212,Leuconostoc phage L5,L06183,3
1213,Paenibacillus phage PG1,HQ332138,1347
1214,Paenibacillus phage Jimmer2,KC595514,1384
1215,Paenibacillus phage Jimmer1,KC595515,1385
1216,Paenibacillus phage Emery,KC595516,1386
1217,Paenibacillus phage Abouo,KC595517,1387
1218,Paenibacillus phage phiIBB_Pl23,NC_021865,1433
1219,Paenibacillus phage Davies,NC_022980,1726
1220,Pantoea phage LIMEzero,NC_015585,706
1221,Pantoea phage LIMElight,NC_019454,1065
1222,Paracoccus phage vB_PmaS_IMEP1,KP162168,1923
1223,Pasteurella phage F108,NC_008193,329
1224,Salmonella phage SPN1S,JN391180,831
1225,Pectobacterium phage phiTE,NC_020201,1179
1226,Pectobacterium phage PM1,NC_023865,1718
1227,Pectobacterium phage ZF40,NC_019522,1090
1228,Persicivirga phage P12024S,JQ823122,932
1229,Persicivirga phage P12024L,JQ823123,933
1230,Planktothrix phage PaV-LD,NC_016564,832
1231,Cyanophage PSS2,NC_013021,538
1232,Prochlorococcus phage P-SSP6,HQ634152,1204
1233,Prochlorococcus phage P-HM1,GU071101,630
1234,Prochlorococcus phage P-HM2,GU075905,635
1235,Prochlorococcus phage P-SSM7,GU071103,631
1236,Prochlorococcus phage P-SSP10,NC_020835,1262
1237,Prochlorococcus phage MED4-213,NC_020845,1263
1238,Prochlorococcus phage MED4-184,NC_020847,1264
1239,Cyanophage MED4-117,NC_020857,1267
1240,Cyanophage SS120-1,NC_020872,1270
1241,Prochlorococcus phage P-SSP3,NC_020874,1271
1242,Prochlorococcus phage P-GSP1,NC_020878,1272
1243,Prochlorococcus phage P-SSM3,NC_021559,1364
1244,Prochlorococcus phage P-SSM5,HQ632825,1327
1245,Cyanophage MED4-184,JF974286,1234
1246,Cyanophage MED4-213,HQ634174,1230
1247,Cyanophage P-RSM1,HQ634175,1231
1248,Cyanophage P-RSM3,HQ634176,1232
1249,Cyanophage P-RSM6,HQ634193,1244
1250,Prochlorococcus phage P-RSM4,GU071099,629
1251,Cyanophage 9515-10a,GU071100,636
1252,Prochlorococcus phage P-SSM2,AY939844,611
1253,Cyanophage NATL1A-7,GU071102,637
1254,Prochlorococcus phage P-SSM4,AY940168,612
1255,Cyanophage NATL2A-133,GU071104,638
1256,Propionibacterium phage PA6,NC_009541,377
1257,Propionibacterium phage P9.1,NC_018834,1011
1258,Propionibacterium phage P100_A,NC_018838,1014
1259,Propionibacterium phage P14.4,NC_018839,1015
1260,Propionibacterium phage P100_1,NC_018840,1016
1261,Propionibacterium phage P101A,NC_018841,1017
1262,Propionibacterium phage P1.1,NC_018842,1018
1263,Propionibacterium phage P104A,NC_018845,1020
1264,Propionibacterium phage ATCC29399B_T,NC_018847,1022
1265,Propionibacterium phage P105,NC_018849,1024
1266,Propionibacterium phage P100D,NC_018852,1026
1267,Propionibacterium phage ATCC29399B_C,NC_018851,1025
1268,Propionibacterium phage PHL112N00,NC_022334,1481
1269,Propionibacterium phage PHL067M10,NC_022335,1482
1270,Propionibacterium phage PHL010M04,NC_022336,1483
1271,Propionibacterium phage PHL071N05,NC_022337,1484
1272,Propionibacterium phage PHL060L00,NC_022338,1485
1273,Propionibacterium phage PHL037M02,NC_022339,1486
1274,Propionibacterium phage PHL114L00,NC_022340,1487
1275,Propionibacterium phage PHL113M01,NC_022341,1488
1276,Propionibacterium phage PHL111M01,NC_022342,1489
1277,Propionibacterium phage PHL073M02,JX570703,1257
1278,Propionibacterium phage PHL085M01,JX570707,1258
1279,Propionibacterium phage PHL115M02,JX570708,1259
1280,Propionibacterium phage PHL066M04,JX570711,1260
1281,Propionibacterium phage B5,NC_003460,99
1282,Providencia phage Redjac,NC_018832,1010
1283,Pseudoalteromonas phage RIO-1,NC_021300,1316
1284,Pseudoalteromonas phage TW1,KC542353,1383
1285,Pseudoalteromonas phage pYD6-A,JF974296,1247
1286,Pseudoalteromonas phage H105/1,HM588722,618
1287,Pseudomonas phage MPK7,NC_022091,1468
1288,Pseudomonas phage MPK6,NC_022746,1501
1289,Pseudomonas phage PAK_P5,NC_022966,1523
1290,Pseudomonas phage PAK_P2,NC_022967,1524
1291,Pseudomonas phage PAK_P3,NC_022970,1527
1292,Pseudomonas phage CHA_P1,NC_022974,1530
1293,Pseudomonas phage PAK_P4,NC_022986,1540
1294,Pseudomonas phage PAK_P1,NC_015294,1543
1295,Pseudomonas phage TL,NC_023583,1598
1296,Pseudomonas phage PaBG,NC_022096,1470
1297,Pseudomonas phage PA1/KOR/2010,NC_023700,1658
1298,Pseudomonas phage SPM-1,NC_023596,1627
1299,Pseudomonas phage vB_PaeP_Tr60_Ab31,NC_023575,1596
1300,Pseudomonas phage KPP25 DNA,NC_024123,1746
1301,Pseudomonas phage vB_PaeP_C2-10_Ab09,NC_024140,1754
1302,Pseudomonas phage JD024,NC_024330,1789
1303,Pseudomonas phage vB_PaeS_SCH_Ab26,NC_024381,1807
1304,Pseudomonas phage MP42,NC_018274,972
1305,Pseudomonas phage MP1412,NC_018282,977
1306,Pseudomonas phage Pf3,NC_001418,19
1307,Pseudomonas phage phiKZ,NC_004629,138
1308,Pseudomonas phage PaP3,NC_004466,175
1309,Pseudomonas phage PaP2,NC_005884,199
1310,Pseudomonas phage phiCTX,NC_003278,82
1311,Pseudomonas phage D3,NC_002484,1932
1312,Pseudomonas phage B3,NC_006548,209
1313,Pseudomonas phage Pf1,NC_001331,11
1314,Pseudomonas phage PP7,NC_001628,24
1315,Pseudomonas phage F116,NC_006552,210
1316,Pseudomonas phage phiKMV,NC_005045,162
1317,Pseudomonas phage EL,NC_007623,296
1318,Pseudomonas phage F10,NC_007805,304
1319,Pseudomonas phage 73,NC_007806,305
1320,Pseudomonas phage 119X,NC_007807,306
1321,Pseudomonas phage PA11,NC_007808,307
1322,Pseudomonas phage M6,NC_007809,308
1323,Pseudomonas phage F8,NC_007810,309
1324,Pseudomonas phage vB_Pae-TbilisiM32,NC_017865,911
1325,Pseudomonas phage vB_Pae-Kakheti25,NC_017864,916
1326,Pseudomonas phage LKD16,NC_009935,408
1327,Enterobacteria phage LKA1,NC_009936,409
1328,Pseudomonas phage YuA,NC_010116,415
1329,Pseudomonas phage LUZ24,NC_010325,418
1330,Pseudomonas phage LUZ19,NC_010326,419
1331,Pseudomonas phage PT5,NC_011105,464
1332,Pseudomonas phage PT2,NC_011107,465
1333,Pseudomonas phage LBL3,NC_011165,468
1334,Pseudomonas phage LMA2,NC_011166,469
1335,Pseudomonas phage PAJU2,NC_011373,496
1336,Pseudomonas phage MP38,NC_011611,504
1337,Pseudomonas phage MP29,NC_011613,505
1338,Pseudomonas phage SN,NC_011756,506
1339,Pseudomonas phage PB1,NC_011810,507
1340,Pseudomonas phage phikF77,NC_012418,518
1341,Pseudomonas phage LIT1,NC_013692,585
1342,Pseudomonas phage LUZ7,NC_013691,588
1343,Pseudomonas phage phi297,NC_016762,850
1344,Pseudomonas phage vB_PaeS_PMG1,NC_016765,851
1345,Pseudomonas phage JG024,NC_017674,1055
1346,Pseudomonas phage NH-4,NC_019451,1063
1347,Pseudomonas phage D3112,NC_005178,168
1348,Pseudomonas phage DMS3,NC_008717,349
1349,Pseudomonas phage MP22,NC_009818,406
1350,Pseudomonas phage vB_PaeP_p2-10_Or1,NC_019813,1135
1351,Pseudomonas phage KPP12 DNA,NC_019935,1152
1352,Pseudomonas phage JG004,NC_019450,1062
1353,Pseudomonas phage vB_PaeM_C2-10_Ab1,NC_019918,1144
1354,Pseudomonas phage PaP1,NC_019913,1139
1355,Pseudomonas phage KPP23,AB910392,1644
1356,Pseudomonas phage vB_PaeP_C1-14_Or,HE983844,1040
1357,Pseudomonas phage PhiPA3,HQ630627,700
1358,Pseudomonas phage MR299-2,JN254801,869
1359,Pseudomonas phage PaMx13,JQ067083,909
1360,Pseudomonas phage PaMx25,JQ067084,1949
1361,Pseudomonas phage PaMx73,JQ067085,1833
1362,Pseudomonas phage PA26,JX194238,958
1363,Pseudomonas phage YMC/01/01/P52_PAE_BP,JX403939,981
1364,Pseudomonas phage H66,KC262634,1164
1365,Pseudomonas phage P3_CHA,KC862296,1438
1366,Pseudomonas phage MBL,KC969441,1356
1367,Pseudomonas phage MP48,KF475786,1498
1368,Pseudomonas phage phiIBB-PAA2,NC_022971,1528
1369,Pseudomonas phage vB_PaeM_C2-10_Ab08,LN610575,1898
1370,Pseudomonas phage vB_PaeM_C2-10_Ab10,LN610586,1908
1371,Pseudomonas phage vB_PaeM_C2-10_Ab15,LN610587,1909
1372,Pseudomonas phage vB_PaeM_PAO1_Ab04,LN610581,1904
1373,Pseudomonas phage vB_PaeM_PAO1_Ab06,LN610582,1905
1374,Pseudomonas phage vB_PaeM_PAO1_Ab11,LN610583,1906
1375,Pseudomonas phage vB_PaeM_PAO1_Ab17,LN610576,1899
1376,Pseudomonas phage vB_PaeM_PAO1_Ab03,LN610573,1896
1377,Pseudomonas phage vB_PaeM_PAO1_Ab29,LN610588,1910
1378,Pseudomonas phage vB_PaeM_PAO1_Ab27,LN610579,1902
1379,Pseudomonas phage vB_PaeM_C1-14_Ab28,LN610589,1911
1380,Pseudomonas phage KPP12,AB560486,983
1381,Pseudomonas phage vB_PaeM_C2-10_Ab02,LN610572,1895
1382,Pseudomonas phage vB_PaeP_PAO1_1-15pyo,LN610580,1903
1383,Pseudomonas phage vB_PaeP_PAO1_Ab05,LN610574,1897
1384,Pseudomonas phage vB_PaeP_C2-10_Ab22,LN610578,1901
1385,Pseudomonas phage LKA1,AM265639,335
1386,Pseudomonas phage KPP25,AB910393,1722
1387,Pseudomonas phage vB_PaeS_PAO1_Ab20,LN610585,1907
1388,Pseudomonas phage vB_PaeS_PAO1_Ab18,LN610577,1900
1389,Pseudomonas phage vB_PaeS_PAO1_Ab30,LN610590,1912
1390,Pseudomonas phage 201phi2-1,NC_010821,441
1391,Pseudomonas phage phi-2,NC_013638,568
1392,Pseudomonas phage phiIBB-PF7A,NC_015264,679
1393,Pseudomonas phage OBP,NC_016571,838
1394,Pseudomonas phage Phi-S1,NC_021062,1281
1395,Pseudomonas phage UFV-P2,NC_018850,1298
1396,Pseudomonas phage gh-1,NC_004665,141
1397,Pseudomonas phage tf,NC_017971,994
1398,Pseudomonas phage Lu11,NC_017972,922
1399,Pseudomonas phage phiPsa374,NC_023601,1961
1400,Pseudomonas phage phiPSA1,NC_024365,1794
1401,Pseudomonas phage phiPSA2,NC_024362,1800
1402,Pseudomonas phage phi8 segment L,NC_003299,85
1403,Pseudomonas phage phi-8 segment M,NC_003300,86
1404,Pseudomonas phage phi8 segment S,NC_003301,87
1405,Pseudomonas phage phi-6 segment S,NC_003714,102
1406,Pseudomonas phage phi-6 segment L,NC_003715,103
1407,Pseudomonas phage phi-6 segment M,NC_003716,104
1408,Pseudomonas phage phi-13 segment S,NC_004170,111
1409,Pseudomonas phage phi-13 segment M,NC_004171,112
1410,Pseudomonas phage phi13 segment L,NC_004172,113
1411,Pseudomonas phage phi-12 segment L,NC_004173,114
1412,Pseudomonas phage phi-12 segment S,NC_004174,115
1413,Pseudomonas phage phi-12 segment M,NC_004175,116
1414,Pseudomonas phage phi2954 segment M,NC_012092,516
1415,Pseudomonas phage phi2954 segment S,NC_012093,517
1416,Pseudomonas phage phi2954 segment L,NC_012091,557
1417,Pseudomonas phage phi2954,FJ608825,515
1418,Pseudomonas phage Bf7,JN991020,840
1419,Pseudomonas phage phi_Pto-bp6g,JN175269,791
1420,Psychrobacter phage pOW20-A,JF974295,1246
1421,Psychrobacter phage Psymv2,JF270478,790
1422,Pyrococcus abyssi virus 1,EF071488,355
1423,Ralstonia phage p12J,NC_005131,387
1424,Ralstonia phage RSK1 DNA,NC_022915,1518
1425,Ralstonia phage RSB3 DNA,NC_022917,1520
1426,Ralstonia phage RSB2 DNA,NC_023736,1692
1427,Ralstonia phage RSS1,NC_008575,343
1428,Ralstonia phage phiRSA1,NC_009382,369
1429,Ralstonia phage RSB1,NC_011201,472
1430,Ralstonia phage RSM3,NC_011399,497
1431,Ralstonia phage PE226,NC_015297,690
1432,Ralstonia phage RSS0,NC_019548,1102
1433,Ralstonia phage RSS30 DNA,NC_021862,1406
1434,Ralstonia phage RSS20 DNA,NC_021866,1407
1435,Ralstonia phage RSJ2,AB920995,1821
1436,Ralstonia phage RSY1,AB981169,1845
1437,Ralstonia phage RSMSuper,AB981170,1846
1438,Ralstonia phage RS611,AB931172,1894
1439,Ralstonia phage RSS30,AB828698,1380
1440,Ralstonia phage RSS20,AB830321,1381
1441,Ralstonia phage RS603,AB937974,1880
1442,Ralstonia phage RSB2,AB597179,649
1443,Ralstonia phage RSB3,AB854109,1494
1444,Ralstonia phage RSK1,AB863625,1513
1445,Rhizobium phage RHEph01,JX483873,1168
1446,Rhizobium phage RHEph02,JX483874,1169
1447,Rhizobium phage RHEph03,JX483875,1170
1448,Rhizobium phage RHEph04,JX483876,1171
1449,Rhizobium phage RHEph05,JX483877,1172
1450,Rhizobium phage RHEph06,JX483878,1173
1451,Rhizobium phage RHEph08,JX483879,1174
1452,Rhizobium phage RHEph09,JX483880,1175
1453,Rhizobium phage RHEph10,JX483881,1176
1454,Rhizobium phage vB_RglS_P106B,NC_023566,1611
1455,Rhizobium phage vB_RleS_L338C,NC_023502,1590
1456,Rhizobium phage vB_RleM_PPF1,KJ746502,1780
1457,Rhizobium phage vB_RleM_P10VF,KM199770,1851
1458,Rhizobium phage RR1-A,JF974314,1353
1459,Rhizobium phage RR1-B,JF974315,1354
1460,Rhodobacter phage RcapMu,NC_016165,817
1461,Rhodobacter phage RcapNL,NC_020489,1228
1462,Rhodobacter phage RC1,JF974308,1252
1463,Rhodococcus phage ReqiPoco6,NC_023694,1652
1464,Rhodococcus phage ReqiDocB7,NC_023706,1664
1465,Rhodococcus phage ReqiPine5,NC_023722,1679
1466,Rhodococcus phage ReqiPepy6,NC_023735,1691
1467,Rhodococcus phage REQ2,NC_016652,844
1468,Rhodococcus phage REQ3,NC_016654,846
1469,Rhodococcus phage REQ1,NC_016655,847
1470,Rhodococcus phage E3,NC_021347,1343
1471,Rhodococcus phage RER2,NC_016653,845
1472,Rhodococcus phage RGL3,JN116826,823
1473,Rhodococcus phage RRH1,NC_016651,843
1474,Rhodothermus phage RM378,NC_004735,146
1475,Rhodovulum phage RS1,JF974307,1251
1476,Riemerella phage RAP44,NC_019490,1071
1477,Roseobacter phage RDJL Phi 1,NC_015466,694
1478,Roseobacter phage SIO1,AF189021,57
1479,Roseophage DSS3P2,NC_012697,525
1480,Ruegeria phage DSS3-P1,KM581061,1878
1481,Silicibacter phage DSS3phi2,FJ591093,511
1482,Salicola phage CGphi29,HQ634153,1238
1483,Salinivibrio phage CW02,JQ446452,870
1484,Salisaeta icosahedral phage 1,JN880423,910
1485,Salmonella phage FSL SP-058,NC_021772,1403
1486,Salmonella phage FSL SP-076,NC_021782,1402
1487,Salmonella phage vB_SenS-Ent2,NC_023608,1599
1488,Salmonella phage iEPS5,NC_021783,1409
1489,Salmonella phage vB_SenS-Ent3,NC_024204,1763
1490,Salmonella phage ST64B,NC_004313,121
1491,Enterobacteria phage P22 virus,NC_002371,204
1492,Salmonella phage E1,NC_010495,430
1493,Salmonella phage phiSG-JL2,NC_010807,440
1494,Salmonella enterica bacteriophage SE1,NC_011802,509
1495,Salmonella phage epsilon34,NC_011976,513
1496,Salmonella phage c341,NC_013059,540
1497,Salmonella phage ST160,NC_014900,651
1498,Salmonella phage SS3e,NC_006940,848
1499,Salmonella phage Vi06,NC_015271,680
1500,Salmonella phage Vi01,NC_015296,681
1501,Salmonella phage 7-11,NC_015938,789
1502,Salmonella phage SE2,NC_016763,856
1503,Salmonella phage SSU5,NC_018843,1019
1504,Salmonella phage RE-2010,NC_019488,1070
1505,Salmonella phage vB_SenS-Ent1,NC_019539,1098
1506,Enterobacteria phage epsilon15,NC_004775,1956
1507,Enterobacteria phage UAB_Phi78,NC_020414,1963
1508,Salmonella phage S16,NC_020416,1207
1509,Salmonella phage FSL SP-031,NC_021775,1397
1510,Salmonella phage FSL SP-030,NC_021779,1400
1511,Salmonella phage FSL SP-088,NC_021780,1401
1512,Salmonella phage FSL SP-004,NC_021774,1404
1513,Enterobacteria phage ST64T,NC_004348,122
1514,Enterobacteria phage P22,AB362338,426
1515,Salmonella phage P22-pbi,AF527608,107
1516,Salmonella phage FO1a,JF461087,794
1517,Enterobacteriaphage UAB_Phi87,JN225449,986
1518,Salmonella phage SPN9TCW,JQ691610,906
1519,Salmonella phage vB_SenS_AG11,JX297445,955
1520,Salmonella phage FSL SP-039,KC139514,1198
1521,Salmonella phage FSL SP-124,KC139515,1199
1522,Salmonella phage FSL SP-063,KC139524,1200
1523,Salmonella phage FSL SP-029,KC139565,1201
1524,Salmonella phage FSL SP-107,KC139638,1202
1525,Salmonella phage FSL SP-038,KC139653,1203
1526,Enterobacterio phage phiKP26,KC579452,1229
1527,Salmonella phage SPC32H,KC911856,1393
1528,Salmonella phage SPC32N,KC911857,1394
1529,Salmonella phage 9NA,KJ802832,1771
1530,Salmonella phage vB_SemP_Emek,NC_018275,968
1531,Salmonella phage vB_SosS_Oslo,NC_018279,975
1532,Salmonella phage Vi II-E1,AM491472,429
1533,Salmonella phage Chi,KM458633,1893
1534,Salmonella phage SETP13,NC_022752,1505
1535,Salmonella phage SETP7,NC_022754,1507
1536,Salmonella phage Marshall,NC_022772,1569
1537,Salmonella phage PVP-SE1,NC_016071,825
1538,Salmonella phage L13,NC_021317,1329
1539,Salmonella phage LSPA1,KM272358,1867
1540,Salmonella phage SFP10,HQ259103,788
1541,Salmonella phage SPN9CC,JF900176,829
1542,Salmonella phage SPN19,JN871591,855
1543,Salmonella phage Maynard,NC_022768,1724
1544,Enterobacteria phage SP6,NC_004831,157
1545,Enterobacteria phage ST104,NC_005841,186
1546,Enterobacteria phage ES18,NC_006949,218
1547,Salmonella phage Fels-1,NC_010391,423
1548,Phage Gifsy-1,NC_010392,424
1549,Phage Gifsy-2,NC_010393,425
1550,Enterobacteria phage Fels-2,NC_010463,428
1551,Salmonella phage PhiSH19,NC_019530,1096
1552,Salmonella phage SPN3UB,NC_019545,1101
1553,Salmonella phage STP4-a,KJ000058,1926
1554,Serratia phage PS2,NC_024121,1747
1555,Serratia phage phiMAM1,JX878496,1105
1556,Shewanella phage Spp001,NC_023594,1946
1557,Shigella phage pSb-1,NC_023589,1623
1558,Shigella phage phiSboM-AG3,NC_013693,587
1559,Shigella phage SfIV,NC_022749,1503
1560,Shigella phage pSf-1,NC_021331,1335
1561,Enterobacteria phage SfV,NC_003444,98
1562,Enterobacteria phage Sf6,NC_005344,177
1563,Shigella phage Shfl1,NC_015456,692
1564,Shigella phage Shfl2,NC_015457,693
1565,Enterobacteria phage SfI,JX509734,995
1566,Shigella phage POCJ13,KJ603229,1743
1567,Shigella phage Shf125875,KM407600,1871
1568,Shigella phage pSf-2,KP085586,1917
1569,Shigella phage SP18,NC_014595,623
1570,Shigella phage EP23,NC_016566,833
1571,Shigella STX1-converting phage HUN/2013,KF766125,1927
1572,Shigella phage pSs-1,KM501444,1875
1573,Sinorhizobium phage PBC5,NC_003324,91
1574,Sinorhizobium phage phiM12,KF381361,1388
1575,Sodalis phage phiSG1,NC_007902,314
1576,Sodalis phage SO-1,NC_013600,566
1577,Sphingomonas phage PAU,NC_019521,1155
1578,Spiroplasma phage 1-R8A2B,NC_001365,15
1579,Spiroplasma phage 1-C74,NC_003793,105
1580,Spiroplasma kunkelii virus SkV1_CR2-3x,NC_009987,412
1581,Staphylococcus phage SA12,NC_021801,1423
1582,Staphylococcus phage JS01,NC_021773,1472
1583,Staphylococcus phage Sb-1,NC_023009,1556
1584,Staphylococcus phage StauST398-4,NC_023499,1588
1585,Staphylococcus phage StauST398-5,NC_023500,1589
1586,Staphylococcus phage phiSA012 DNA,NC_023573,1595
1587,Staphylococcus phage K,NC_005880,1782
1588,Staphylococcus phage DW2,NC_024391,1816
1589,Staphylococcus prophage phiPV83,NC_002486,54
1590,Staphylococcus phage phiSLT,NC_002661,191
1591,Staphylococcus phage phiETA,NC_003288,83
1592,Staphylococcus phage 11,NC_004615,135
1593,Staphylococcus prophage phi 12,NC_004616,136
1594,Staphylococcus prophage phi 13,NC_004617,137
1595,Staphylococcus phage phiP68,NC_004679,143
1596,Staphylococcus phage 77,NC_005356,181
1597,Staphylococcus prophage PVL,NC_002321,51
1598,Staphylococcus prophage phiN315,NC_004740,148
1599,Staphylococcus phage Twort,NC_007021,220
1600,Staphylococcus phage 85,NC_007050,225
1601,Staphylococcus phage G1,NC_007066,226
1602,Staphylococcus phage PT1028,NC_007045,227
1603,Staphylococcus phage 66,NC_007046,228
1604,Staphylococcus phage 69,NC_007048,229
1605,Staphylococcus phage 53,NC_007049,230
1606,Staphylococcus phage 2638A,NC_007051,231
1607,Staphylococcus phage 42e,NC_007052,232
1608,Staphylococcus phage 3A,NC_007053,233
1609,Staphylococcus phage 47,NC_007054,234
1610,Staphylococcus phage 37,NC_007055,235
1611,Staphylococcus phage EW,NC_007056,236
1612,Staphylococcus phage 96,NC_007057,237
1613,Staphylococcus phage ROSA,NC_007058,238
1614,Staphylococcus phage 71,NC_007059,239
1615,Staphylococcus phage 55,NC_007060,240
1616,Staphylococcus phage 29,NC_007061,241
1617,Staphylococcus phage 52A,NC_007062,242
1618,Staphylococcus phage 88,NC_007063,243
1619,Staphylococcus phage 92,NC_007064,244
1620,Staphylococcus phage X2,NC_007065,224
1621,Staphylococcus phage TEM123,NC_017968,917
1622,Staphylococcus phage phiNM1,NC_008583,344
1623,Staphylococcus phage phiPVL108,NC_008689,345
1624,Staphylococcus phage phiETA2,NC_008798,352
1625,Staphylococcus phage phiETA3,NC_008799,353
1626,Staphylococcus prophage tp310-1,NC_009761,1938
1627,Staphylococcus prophage tp310-2,NC_009762,1937
1628,Staphylococcus prophage tp310-3,NC_009763,1939
1629,Staphylococcus phage SAP-2,NC_009875,402
1630,Staphylococcus phage phiMR11,NC_010147,416
1631,Staphylococcus phage phiMR25,NC_010808,439
1632,Staphylococcus phage phi2958PVL,NC_011344,492
1633,Staphylococcus phage phiSauS-IPLA35,NC_011612,502
1634,Staphylococcus phage phiSauS-IPLA88,NC_011614,503
1635,Staphylococcus phage phiPVL-CN125,NC_012784,533
1636,Staphylococcus phage P954,NC_013195,552
1637,Staphylococcus phage SAP-26,NC_014460,620
1638,Staphylococcus phage S24-1,NC_016565,836
1639,Staphylococcus phage GH15,NC_019448,1060
1640,Staphylococcus phage SA11,NC_019511,1083
1641,Staphylococcus phage SMSAP5,NC_019513,1085
1642,Staphylococcus phage JD007,NC_019726,1130
1643,Staphylococcus phage 44AHJD,NC_004678,142
1644,Staphylococcus phage StauST398-1,NC_021326,1334
1645,Staphylococcus phage StauST398-3,NC_021332,1336
1646,Staphylococcus phage StauST398-2,NC_021323,1331
1647,Staphylococcus phage SA13,NC_021863,1431
1648,Staphylococcus phage S13',AB626963,830
1649,Staphylococcus aureus phage phiNM2,DQ530360,324
1650,Staphylococcus aureus phage phiNM4,DQ530362,325
1651,Staphylococcus phage 812,EF136587,347
1652,Staphylococcus phage A5W,EU418428,1704
1653,Staphylococcus phage ISP,FR852584,786
1654,Staphylococcus phage SA1,GU169904,558
1655,Staphylococcus phage Staph1N,JX080300,1698
1656,Staphylococcus phage A3R,JX080301,1699
1657,Staphylococcus phage 676Z,JX080302,1700
1658,Staphylococcus phage Fi200W,JX080303,1701
1659,Staphylococcus phage MSA6,JX080304,1702
1660,Staphylococcus phage P4W,JX080305,1703
1661,Staphylococcus phage LH1,JX174275,1206
1662,Staphylococcus phage SP5,JX274646,989
1663,Staphylococcus phage SP6,JX274647,990
1664,Staphylococcus phage SA5,JX875065,1041
1665,Staphylococcus phage phiBU01,KF831354,1830
1666,Staphylococcus phage phiSa119,KJ596420,1745
1667,Staphylococcus phage 80alpha,NC_009526,376
1668,Staphylococcus phage vB_SauM_Romulus,NC_020877,1276
1669,Staphylococcus phage vB_SauM_Remus,NC_022090,1467
1670,Staphylococcus phage GRCS,NC_023550,1632
1671,Staphylococcus phage phi 12,AF424782,94
1672,Staphylococcus phage phi13,AF424783,95
1673,Staphylococcus phage MCE-2014,KJ888149,1835
1674,Staphylococcus phage P108,KM216423,1860
1675,Staphylococcus phage PVL,AB009866,9
